datetime,station,temperature,precipitation,sky_cover,weather,wind_dir,wind_speed
2019-01-08T01:00:00Z,116830,-0.6,0.00,,,270.0,12.5
2019-01-08T02:00:00Z,116830,-1.1,0.00,,,250.0,11.2
2019-01-08T03:00:00Z,116830,-1.1,0.00,,,250.0,12.5
2019-01-08T04:00:00Z,116830,-1.1,0.00,,,230.0,12.5
2019-01-08T05:00:00Z,116830,-1.7,0.25,,,240.0,11.2
2019-01-08T06:00:00Z,116830,-1.7,0.25,Z,S,240.0,11.2
2019-01-08T07:00:00Z,116830,-1.1,0.51,Z,S,250.0,11.2
2019-01-08T08:00:00Z,116830,-1.1,0.51,Z,S,280.0,12.5
2019-01-08T09:00:00Z,116830,-0.6,0.00,Z,S,290.0,11.2
2019-01-08T10:00:00Z,116830,-0.6,0.00,Z,,270.0,13.8
2019-01-08T11:00:00Z,116830,0.0,0.00,O,,270.0,12.5
2019-01-08T12:00:00Z,116830,-0.6,0.00,Z,S,250.0,11.2
2019-01-08T13:00:00Z,116830,-0.6,0.25,Z,S,270.0,13.8
2019-01-08T14:00:00Z,116830,0.0,0.00,Z,S,270.0,15.6
2019-01-08T15:00:00Z,116830,0.0,0.00,Z,S,260.0,13.8
2019-01-08T16:00:00Z,116830,0.0,0.25,,,270.0,15.6
2019-01-08T17:00:00Z,116830,-0.6,0.25,,,280.0,12.5
2019-01-08T18:00:00Z,116830,-0.6,0.51,Z,S,290.0,10.0
2019-01-08T19:00:00Z,116830,0.0,0.25,Z,S,280.0,11.2
2019-01-08T20:00:00Z,116830,0.0,0.51,Z,S,280.0,12.5
2019-01-08T21:00:00Z,116830,-0.6,0.76,,,280.0,11.2
2019-01-08T22:00:00Z,116830,-0.6,0.51,,,280.0,12.5
2019-01-08T23:00:00Z,116830,-0.6,0.51,,,290.0,12.5
2019-01-09T00:00:00Z,116830,-0.6,0.51,,,280.0,13.8
2019-01-09T01:00:00Z,116830,-1.7,1.02,,,320.0,8.1
2019-01-09T02:00:00Z,116830,-1.7,0.51,,,300.0,11.2
2019-01-09T03:00:00Z,116830,-2.2,0.25,,,310.0,10.0
2019-01-09T04:00:00Z,116830,-2.2,0.00,,,310.0,11.2
2019-01-09T05:00:00Z,116830,-2.2,0.51,,,310.0,6.9
2019-01-09T06:00:00Z,116830,-2.2,0.25,Z,S,310.0,8.1
2019-01-09T07:00:00Z,116830,-2.8,1.02,Z,S,300.0,6.9
2019-01-09T08:00:00Z,116830,-2.2,0.76,Z,S,310.0,6.9
2019-01-09T09:00:00Z,116830,-2.8,0.51,Z,S,300.0,6.9
2019-01-09T10:00:00Z,116830,-2.2,1.02,Z,S,310.0,6.9
2019-01-09T11:00:00Z,116830,-2.2,0.51,Z,S,310.0,8.1
2019-01-09T12:00:00Z,116830,-2.2,0.51,Z,S,320.0,8.1
2019-01-09T13:00:00Z,116830,-2.2,0.25,Z,S,320.0,8.1
2019-01-09T14:00:00Z,116830,-2.2,0.25,Z,S,310.0,6.9
2019-01-09T15:00:00Z,116830,-2.8,0.25,Z,S,310.0,6.9
2019-01-09T16:00:00Z,116830,-2.8,0.25,,,330.0,6.9
2019-01-09T17:00:00Z,116830,-2.8,0.51,,,340.0,5.6
2019-01-09T18:00:00Z,116830,-2.8,0.51,Z,S,350.0,6.9
2019-01-09T19:00:00Z,116830,-2.8,0.51,M,S,350.0,5.6
2019-01-09T20:00:00Z,116830,-2.2,0.51,,S,350.0,6.9
2019-01-09T21:00:00Z,116830,-2.2,0.51,,,360.0,6.9
2019-01-09T22:00:00Z,116830,-2.2,0.51,,,10.0,5.6
2019-01-09T23:00:00Z,116830,-2.8,0.51,,,360.0,5.6
2019-01-10T00:00:00Z,116830,-2.8,0.00,,,10.0,5.6
2019-01-10T01:00:00Z,116830,-2.8,0.00,,,10.0,8.1
2019-01-10T02:00:00Z,116830,-2.8,0.00,,,10.0,6.9
2019-01-10T03:00:00Z,116830,-2.8,0.00,,,10.0,6.9
2019-01-10T04:00:00Z,116830,-3.3,0.00,,,360.0,6.9
2019-01-10T05:00:00Z,116830,-3.3,0.00,,,360.0,6.9
2019-01-10T06:00:00Z,116830,-3.3,0.25,M,S,350.0,6.9
2019-01-10T07:00:00Z,116830,-3.9,0.76,,S,10.0,8.1
2019-01-10T08:00:00Z,116830,-3.9,0.51,M,S,10.0,8.1
2019-01-10T09:00:00Z,116830,-3.3,0.51,,S,10.0,8.1
2019-01-10T10:00:00Z,116830,-3.3,0.25,M,S,360.0,10.0
2019-01-10T11:00:00Z,116830,-3.3,0.25,Z,S,360.0,10.0
2019-01-10T12:00:00Z,116830,-3.3,0.00,Z,S,10.0,8.1
2019-01-10T13:00:00Z,116830,-3.3,0.00,,S,360.0,11.2
2019-01-10T14:00:00Z,116830,-3.9,0.00,Z,S,10.0,10.0
2019-01-10T15:00:00Z,116830,-3.9,0.00,Z,S,10.0,10.0
2019-01-10T16:00:00Z,116830,-4.4,0.00,,,10.0,10.0
2019-01-10T17:00:00Z,116830,-4.4,0.00,,,10.0,8.1
2019-01-10T18:00:00Z,116830,-4.4,0.00,Z,S,360.0,10.0
2019-01-10T19:00:00Z,116830,-5.0,0.00,Z,S,360.0,10.0
2019-01-10T20:00:00Z,116830,-5.0,0.00,Z,S,350.0,6.9
2019-01-10T21:00:00Z,116830,-6.1,0.00,,,340.0,4.4
2019-01-10T22:00:00Z,116830,-6.1,0.00,,,340.0,5.6
2019-01-10T23:00:00Z,116830,-5.6,0.00,,,340.0,5.6
2019-01-11T00:00:00Z,116830,-5.6,0.00,,,340.0,6.9
2019-01-11T01:00:00Z,116830,-5.6,0.00,,,350.0,6.9
2019-01-11T02:00:00Z,116830,-5.6,0.00,,,340.0,5.6
2019-01-11T03:00:00Z,116830,-5.6,0.00,,,340.0,6.9
2019-01-11T04:00:00Z,116830,-5.6,0.00,,,330.0,6.9
2019-01-11T05:00:00Z,116830,-6.1,0.00,,,330.0,8.1
2019-01-11T06:00:00Z,116830,-6.7,0.00,Z,S,320.0,5.6
2019-01-11T07:00:00Z,116830,-6.7,0.00,Z,S,310.0,4.4
2019-01-11T08:00:00Z,116830,-6.7,0.00,O,S,300.0,5.6
2019-01-11T09:00:00Z,116830,-7.2,0.00,O,,290.0,6.9
2019-01-11T10:00:00Z,116830,-7.2,0.00,O,,280.0,6.9
2019-01-11T11:00:00Z,116830,-7.2,0.00,O,,270.0,6.9
2019-01-11T12:00:00Z,116830,-7.2,0.00,O,,280.0,5.6
2019-01-11T13:00:00Z,116830,-6.7,0.00,O,,270.0,6.9
2019-01-11T14:00:00Z,116830,-6.7,0.00,Z,,260.0,8.1
2019-01-11T15:00:00Z,116830,-6.1,0.00,Z,S,260.0,8.1
2019-01-11T16:00:00Z,116830,-5.6,0.00,,,260.0,11.2
2019-01-11T17:00:00Z,116830,-5.6,0.25,,,270.0,10.0
2019-01-11T18:00:00Z,116830,-5.0,0.25,Z,S,270.0,10.0
2019-01-11T19:00:00Z,116830,-5.0,0.25,Z,S,270.0,10.0
2019-01-11T20:00:00Z,116830,-4.4,0.25,Z,S,270.0,10.0
2019-01-11T21:00:00Z,116830,-4.4,0.00,,,280.0,10.0
2019-01-11T22:00:00Z,116830,-3.9,0.00,,,280.0,11.2
2019-01-11T23:00:00Z,116830,-3.3,0.00,,,280.0,11.2
2019-01-12T00:00:00Z,116830,-2.8,0.00,,,290.0,11.2
2019-01-12T01:00:00Z,116830,-2.2,0.00,,,300.0,11.2
2019-01-12T02:00:00Z,116830,-2.2,0.00,,,300.0,11.2
2019-01-12T03:00:00Z,116830,-2.2,0.00,,,300.0,10.0
2019-01-12T04:00:00Z,116830,-1.1,0.00,,,310.0,11.2
2019-01-12T05:00:00Z,116830,-1.1,0.00,,,320.0,10.0
2019-01-12T06:00:00Z,116830,-1.1,0.00,Z,S,320.0,10.0
2019-01-12T07:00:00Z,116830,-1.1,0.00,Z,,320.0,11.2
2019-01-12T08:00:00Z,116830,-1.1,0.00,Z,S,320.0,8.1
2019-01-12T09:00:00Z,116830,-1.1,0.25,Z,,310.0,11.2
2019-01-12T10:00:00Z,116830,-1.1,0.00,Z,S,320.0,11.2
2019-01-12T11:00:00Z,116830,-0.6,0.00,Z,S,310.0,11.2
2019-01-12T12:00:00Z,116830,-0.6,0.00,Z,S,300.0,10.0
2019-01-12T13:00:00Z,116830,-0.6,0.00,Z,S,290.0,11.2
2019-01-12T14:00:00Z,116830,-0.6,0.00,Z,,290.0,12.5
2019-01-12T15:00:00Z,116830,-0.6,0.25,Z,S,290.0,11.2
2019-01-12T16:00:00Z,116830,-0.6,0.00,,,280.0,11.2
2019-01-12T17:00:00Z,116830,-0.6,0.00,,,280.0,12.5
2019-01-12T18:00:00Z,116830,-1.1,0.00,Z,S,280.0,13.8
2019-01-12T19:00:00Z,116830,-1.1,0.00,Z,S,270.0,15.6
2019-01-12T20:00:00Z,116830,-1.1,0.51,Z,S,270.0,15.6
2019-01-12T21:00:00Z,116830,-1.1,0.51,,,270.0,13.8
2019-01-12T22:00:00Z,116830,-1.1,0.51,,,270.0,12.5
2019-01-12T23:00:00Z,116830,-1.1,0.51,,,280.0,12.5
2019-01-13T00:00:00Z,116830,-1.1,0.25,,,290.0,11.2
2019-01-13T01:00:00Z,116830,-1.1,0.00,,,290.0,10.0
2019-01-13T02:00:00Z,116830,-1.1,0.51,,,280.0,11.2
2019-01-13T03:00:00Z,116830,-1.1,0.25,,,280.0,11.2
2019-01-13T04:00:00Z,116830,-0.6,0.25,,,290.0,10.0
2019-01-13T05:00:00Z,116830,-0.6,0.00,,,280.0,12.5
2019-01-13T06:00:00Z,116830,-0.6,0.00,Z,S,280.0,11.2
2019-01-13T07:00:00Z,116830,-0.6,0.25,Z,S,280.0,11.2
2019-01-13T08:00:00Z,116830,-0.6,0.00,Z,S,270.0,11.2
2019-01-13T09:00:00Z,116830,-0.6,0.25,Z,S,280.0,10.0
2019-01-13T10:00:00Z,116830,0.0,0.00,Z,S,280.0,11.2
2019-01-13T11:00:00Z,116830,0.0,0.00,Z,,270.0,12.5
2019-01-13T12:00:00Z,116830,0.0,0.00,Z,,260.0,13.8
2019-01-13T13:00:00Z,116830,0.0,0.00,Z,S,270.0,12.5
2019-01-13T14:00:00Z,116830,0.0,0.00,Z,S,260.0,12.5
2019-01-13T15:00:00Z,116830,0.0,0.00,Z,S,240.0,11.2
2019-01-13T16:00:00Z,116830,0.0,0.51,,,250.0,12.5
2019-01-13T17:00:00Z,116830,0.0,0.25,,,260.0,13.8
2019-01-13T18:00:00Z,116830,0.0,0.51,Z,S,260.0,13.8
2019-01-13T19:00:00Z,116830,0.0,1.02,Z,S,270.0,13.8
2019-01-13T20:00:00Z,116830,0.0,0.25,Z,S,270.0,13.8
2019-01-13T21:00:00Z,116830,1.1,0.51,,,270.0,12.5
2019-01-13T22:00:00Z,116830,1.7,0.00,,,280.0,12.5
2019-01-13T23:00:00Z,116830,0.6,2.03,,,310.0,13.8
2019-01-14T00:00:00Z,116830,1.1,0.25,,,310.0,10.0
2019-01-14T01:00:00Z,116830,0.6,0.00,,,300.0,11.2
2019-01-14T02:00:00Z,116830,0.6,0.00,,,300.0,10.0
2019-01-14T03:00:00Z,116830,0.0,0.25,,,300.0,12.5
2019-01-14T04:00:00Z,116830,0.0,0.51,,,310.0,15.6
2019-01-14T05:00:00Z,116830,-0.6,0.25,,,310.0,13.8
2019-01-14T06:00:00Z,116830,-1.1,0.25,O,SP,320.0,16.9
2019-01-14T07:00:00Z,116830,-1.7,0.00,O,,330.0,13.8
2019-01-14T08:00:00Z,116830,-2.2,0.25,O,SP,330.0,13.8
2019-01-14T09:00:00Z,116830,-2.2,0.00,P,,320.0,18.1
2019-01-14T10:00:00Z,116830,-2.2,0.00,O,SP,320.0,11.2
2019-01-14T11:00:00Z,116830,-1.7,0.00,O,,310.0,18.1
2019-01-14T12:00:00Z,116830,-2.2,0.00,O,,330.0,15.6
2019-01-14T13:00:00Z,116830,-2.2,0.00,O,,320.0,12.5
2019-01-14T14:00:00Z,116830,-2.2,0.00,O,,320.0,13.8
2019-01-14T15:00:00Z,116830,-3.9,0.00,Z,SP,340.0,11.2
2019-01-14T16:00:00Z,116830,-3.9,0.25,,,320.0,13.8
2019-01-14T17:00:00Z,116830,-3.9,0.00,,,310.0,12.5
2019-01-14T18:00:00Z,116830,-6.7,0.76,Z,SP,350.0,16.9
2019-01-14T19:00:00Z,116830,-6.1,0.00,O,DS,330.0,10.0
2019-01-14T20:00:00Z,116830,-5.6,0.00,P,,320.0,11.2
2019-01-14T21:00:00Z,116830,-6.1,0.00,,,320.0,10.0
2019-01-14T22:00:00Z,116830,-5.6,0.00,,,310.0,10.0
2019-01-14T23:00:00Z,116830,-5.0,0.00,,,310.0,10.0
2019-01-15T00:00:00Z,116830,-5.0,0.00,,,310.0,10.0
2019-01-15T01:00:00Z,116830,-4.4,0.00,,,310.0,8.1
2019-01-15T02:00:00Z,116830,-4.4,0.00,,,290.0,10.0
2019-01-15T03:00:00Z,116830,-4.4,0.00,,,300.0,10.0
2019-01-15T04:00:00Z,116830,-4.4,0.25,,,310.0,11.2
2019-01-15T05:00:00Z,116830,-4.4,0.25,,,320.0,11.2
2019-01-15T06:00:00Z,116830,-3.9,0.00,Z,SP,310.0,12.5
2019-01-15T07:00:00Z,116830,-3.3,0.00,Z,SP,310.0,11.2
2019-01-15T08:00:00Z,116830,-3.3,0.00,Z,SP,300.0,12.5
2019-01-15T09:00:00Z,116830,-3.3,0.25,Z,SP,290.0,12.5
2019-01-15T10:00:00Z,116830,-2.8,0.00,Z,SP,300.0,13.8
2019-01-15T11:00:00Z,116830,-2.2,0.00,O,,290.0,12.5
2019-01-15T12:00:00Z,116830,-1.7,0.00,O,,290.0,15.6
2019-01-15T13:00:00Z,116830,-1.7,0.00,Z,S,280.0,15.6
2019-01-15T14:00:00Z,116830,-2.2,0.00,Z,S,280.0,15.6
2019-01-15T15:00:00Z,116830,-1.7,0.00,Z,S,280.0,16.9
2019-01-15T16:00:00Z,116830,-1.7,0.00,,,290.0,13.8
2019-01-15T17:00:00Z,116830,-1.1,0.00,,,290.0,15.6
2019-01-15T18:00:00Z,116830,-1.1,0.25,Z,S,290.0,16.9
2019-01-15T19:00:00Z,116830,-1.1,0.00,Z,S,280.0,16.9
2019-01-15T20:00:00Z,116830,-0.6,0.00,Z,S,280.0,16.9
2019-01-15T21:00:00Z,116830,-0.6,0.00,,,280.0,16.9
2019-01-15T22:00:00Z,116830,0.0,0.25,,,280.0,16.9
2019-01-15T23:00:00Z,116830,0.0,0.00,,,280.0,16.9
2019-01-16T00:00:00Z,116830,0.0,0.00,,,290.0,13.8
2019-01-16T01:00:00Z,116830,0.0,0.00,,,290.0,12.5
2019-01-16T02:00:00Z,116830,0.0,0.00,,,290.0,13.8
2019-01-16T03:00:00Z,116830,0.0,0.25,,,280.0,13.8
2019-01-16T04:00:00Z,116830,0.0,0.25,,,280.0,13.8
2019-01-16T05:00:00Z,116830,0.0,0.00,,,290.0,11.2
2019-01-16T06:00:00Z,116830,0.0,0.00,Z,DS,290.0,11.2
2019-01-16T07:00:00Z,116830,0.0,0.00,Z,,290.0,10.0
2019-01-16T08:00:00Z,116830,0.0,0.00,Z,S,280.0,11.2
2019-01-16T09:00:00Z,116830,0.0,0.00,Z,S,270.0,10.0
2019-01-16T10:00:00Z,116830,0.0,0.00,Z,S,270.0,10.0
2019-01-16T11:00:00Z,116830,0.0,0.00,Z,,260.0,8.1
2019-01-16T12:00:00Z,116830,0.0,0.00,Z,,260.0,8.1
2019-01-16T13:00:00Z,116830,0.6,0.00,Z,,260.0,5.6
2019-01-16T14:00:00Z,116830,0.6,0.00,Z,,250.0,4.4
2019-01-16T15:00:00Z,116830,0.0,0.00,Z,,250.0,4.4
2019-01-16T16:00:00Z,116830,0.0,0.00,,,240.0,5.6
2019-01-16T17:00:00Z,116830,-0.6,0.00,,,200.0,5.6
2019-01-16T18:00:00Z,116830,-0.6,0.00,Z,,210.0,6.9
2019-01-16T19:00:00Z,116830,-0.6,0.00,O,,210.0,8.1
2019-01-16T20:00:00Z,116830,-0.6,0.00,O,,220.0,8.1
2019-01-16T21:00:00Z,116830,-1.1,0.00,,,220.0,6.9
2019-01-16T22:00:00Z,116830,-1.7,0.00,,,220.0,8.1
2019-01-16T23:00:00Z,116830,-1.1,0.00,,,220.0,8.1
2019-01-17T00:00:00Z,116830,-1.7,0.00,,,210.0,6.9
2019-01-17T01:00:00Z,116830,-1.7,0.00,,,220.0,10.0
2019-01-17T02:00:00Z,116830,-1.1,0.00,,,220.0,8.1
2019-01-17T03:00:00Z,116830,-1.1,0.00,,,230.0,10.0
2019-01-17T04:00:00Z,116830,0.0,0.00,,,230.0,10.0
2019-01-17T05:00:00Z,116830,0.0,0.00,,,230.0,10.0
2019-01-17T06:00:00Z,116830,-0.6,0.00,O,,230.0,8.1
2019-01-17T07:00:00Z,116830,0.0,0.00,O,,220.0,6.9
2019-01-17T08:00:00Z,116830,1.7,0.00,O,,260.0,12.5
2019-01-17T09:00:00Z,116830,1.7,0.00,O,S,250.0,10.0
2019-01-17T10:00:00Z,116830,1.7,0.00,O,,240.0,8.1
2019-01-17T11:00:00Z,116830,2.8,0.00,O,,250.0,11.2
2019-01-17T12:00:00Z,116830,2.2,0.00,O,,240.0,12.5
2019-01-17T13:00:00Z,116830,1.7,0.00,O,,230.0,10.0
2019-01-17T14:00:00Z,116830,2.2,0.00,O,,220.0,11.2
2019-01-17T15:00:00Z,116830,2.2,0.00,O,,220.0,8.1
2019-01-17T16:00:00Z,116830,2.2,0.00,,,220.0,8.1
2019-01-17T17:00:00Z,116830,2.2,0.00,,,230.0,10.0
2019-01-17T18:00:00Z,116830,2.2,0.00,O,,230.0,10.0
2019-01-17T19:00:00Z,116830,1.1,0.00,O,D,250.0,11.2
2019-01-17T20:00:00Z,116830,1.1,0.00,Z,,230.0,8.1
2019-01-17T21:00:00Z,116830,1.7,0.00,,,250.0,8.1
2019-01-17T22:00:00Z,116830,1.1,0.00,,,250.0,10.0
2019-01-17T23:00:00Z,116830,1.1,0.00,,,260.0,12.5
2019-01-18T00:00:00Z,116830,0.6,0.00,,,280.0,13.8
2019-01-18T01:00:00Z,116830,0.0,0.00,,,280.0,11.2
2019-01-18T02:00:00Z,116830,-0.6,0.00,,,280.0,13.8
2019-01-18T03:00:00Z,116830,-1.1,0.00,,,270.0,13.8
2019-01-18T04:00:00Z,116830,-2.2,0.00,,,310.0,8.1
2019-01-18T05:00:00Z,116830,-2.8,0.00,,,290.0,8.1
2019-01-18T06:00:00Z,116830,-2.8,0.00,O,SP,290.0,8.1
2019-01-18T07:00:00Z,116830,-2.8,0.00,O,DS,290.0,8.1
2019-01-18T08:00:00Z,116830,-2.8,0.00,O,DP,290.0,6.9
2019-01-18T09:00:00Z,116830,-3.3,0.00,O,SP,290.0,8.1
2019-01-18T10:00:00Z,116830,-3.3,0.00,Z,SP,310.0,10.0
2019-01-18T11:00:00Z,116830,-3.3,0.00,Z,SP,330.0,10.0
2019-01-18T12:00:00Z,116830,-3.9,0.00,O,SP,320.0,8.1
2019-01-18T13:00:00Z,116830,-3.9,0.00,O,SP,330.0,6.9
2019-01-18T14:00:00Z,116830,-4.4,0.00,O,DS,330.0,6.9
2019-01-18T15:00:00Z,116830,-5.0,0.00,P,,340.0,6.9
2019-01-18T16:00:00Z,116830,-5.0,0.00,,,350.0,8.1
2019-01-18T17:00:00Z,116830,-6.1,0.00,,,340.0,5.6
2019-01-18T18:00:00Z,116830,-6.7,0.00,P,,360.0,5.6
2019-01-18T19:00:00Z,116830,-7.2,0.00,P,,300.0,2.5
2019-01-18T20:00:00Z,116830,-7.2,0.00,,,320.0,4.4
2019-01-18T21:00:00Z,116830,-7.8,0.00,,,340.0,4.4
2019-01-18T22:00:00Z,116830,-7.8,0.00,,,340.0,4.4
2019-01-18T23:00:00Z,116830,-7.2,0.00,,,350.0,4.4
2019-01-19T00:00:00Z,116830,-8.3,0.00,,,330.0,2.5
2019-01-19T01:00:00Z,116830,-8.3,0.00,,,350.0,2.5
2019-01-19T02:00:00Z,116830,-7.8,0.00,,,30.0,2.5
2019-01-19T03:00:00Z,116830,-8.3,0.00,,,360.0,1.2
2019-01-19T04:00:00Z,116830,-8.9,0.00,,,140.0,4.4
2019-01-19T05:00:00Z,116830,-7.2,0.00,,,110.0,2.5
2019-01-19T06:00:00Z,116830,-7.2,0.00,O,,90.0,2.5
2019-01-19T07:00:00Z,116830,-7.8,0.00,O,,130.0,4.4
2019-01-19T08:00:00Z,116830,-8.9,0.00,P,,180.0,2.5
2019-01-19T09:00:00Z,116830,-5.6,0.00,O,,170.0,2.5
2019-01-19T10:00:00Z,116830,-4.4,0.00,O,,180.0,4.4
2019-01-19T11:00:00Z,116830,-5.0,0.00,P,,180.0,5.6
2019-01-19T12:00:00Z,116830,-3.3,0.00,P,,180.0,5.6
2019-01-19T13:00:00Z,116830,-3.9,0.00,P,,180.0,5.6
2019-01-19T14:00:00Z,116830,-3.9,0.00,P,,170.0,4.4
2019-01-19T15:00:00Z,116830,-4.4,0.00,P,,150.0,4.4
2019-01-19T16:00:00Z,116830,-6.1,0.00,,,150.0,4.4
2019-01-19T17:00:00Z,116830,-5.6,0.00,,,150.0,8.1
2019-01-19T18:00:00Z,116830,-7.2,0.00,P,,160.0,8.1
2019-01-19T19:00:00Z,116830,-7.8,0.00,P,,170.0,10.0
2019-01-19T20:00:00Z,116830,-7.2,0.00,P,,170.0,10.0
2019-01-19T21:00:00Z,116830,-7.8,0.00,,,170.0,10.0
2019-01-19T22:00:00Z,116830,-7.2,0.00,,,160.0,6.9
2019-01-19T23:00:00Z,116830,-6.7,0.00,,,170.0,6.9
2019-01-20T00:00:00Z,116830,-6.7,0.00,,,170.0,6.9
2019-01-20T01:00:00Z,116830,-6.7,0.00,,,160.0,6.9
2019-01-20T02:00:00Z,116830,-6.7,0.00,,,170.0,6.9
2019-01-20T03:00:00Z,116830,-6.7,0.00,,,170.0,10.0
2019-01-20T04:00:00Z,116830,-7.8,0.00,,,180.0,6.9
2019-01-20T05:00:00Z,116830,-8.9,0.00,,,180.0,6.9
2019-01-20T06:00:00Z,116830,-7.2,0.00,O,,170.0,8.1
2019-01-20T07:00:00Z,116830,-7.2,0.00,O,,160.0,5.6
2019-01-20T08:00:00Z,116830,-6.1,0.00,O,,160.0,4.4
2019-01-20T09:00:00Z,116830,-5.6,0.00,O,,170.0,5.6
2019-01-20T10:00:00Z,116830,-4.4,0.00,O,,180.0,6.9
2019-01-20T11:00:00Z,116830,-3.3,0.00,O,,200.0,2.5
2019-01-20T12:00:00Z,116830,-3.3,0.00,O,,360.0,2.5
2019-01-20T13:00:00Z,116830,-3.3,0.00,O,S,50.0,2.5
2019-01-20T14:00:00Z,116830,-3.3,0.00,O,,40.0,2.5
2019-01-20T15:00:00Z,116830,-4.4,0.00,O,,70.0,4.4
2019-01-20T16:00:00Z,116830,-5.0,0.00,,,10.0,4.4
2019-01-20T17:00:00Z,116830,-5.0,0.00,,,10.0,4.4
2019-01-20T18:00:00Z,116830,-5.0,0.00,O,,350.0,4.4
2019-01-20T19:00:00Z,116830,-5.6,0.00,P,,350.0,5.6
2019-01-20T20:00:00Z,116830,-6.1,0.00,P,,360.0,5.6
2019-01-20T21:00:00Z,116830,-6.1,0.00,,,30.0,4.4
2019-01-20T22:00:00Z,116830,-6.7,0.00,,,60.0,5.6
2019-01-20T23:00:00Z,116830,-7.2,0.00,,,80.0,4.4
2019-01-21T00:00:00Z,116830,-6.7,0.00,,,60.0,4.4
2019-01-21T01:00:00Z,116830,-7.2,0.00,,,60.0,4.4
2019-01-21T02:00:00Z,116830,-7.2,0.00,,,50.0,4.4
2019-01-21T04:00:00Z,116830,-7.2,0.00,,,50.0,2.5
2019-01-21T05:00:00Z,116830,-7.2,0.00,,,50.0,4.4
2019-01-21T06:00:00Z,116830,-8.3,0.00,,,100.0,2.5
2019-01-21T07:00:00Z,116830,-9.4,0.00,J,,140.0,1.2
2019-01-21T08:00:00Z,116830,-7.8,0.00,J,,190.0,2.5
2019-01-21T09:00:00Z,116830,-5.6,0.00,J,,190.0,2.5
2019-01-21T10:00:00Z,116830,-4.4,0.00,J,,190.0,2.5
2019-01-21T11:00:00Z,116830,-3.3,0.00,J,,220.0,1.2
2019-01-21T12:00:00Z,116830,-2.2,0.00,J,,360.0,1.2
2019-01-21T13:00:00Z,116830,-3.3,0.00,J,,30.0,4.4
2019-01-21T14:00:00Z,116830,-3.9,0.00,J,,30.0,4.4
2019-01-21T15:00:00Z,116830,-5.0,0.00,,,20.0,5.6
2019-01-21T16:00:00Z,116830,-6.1,0.00,,,50.0,2.5
2019-01-21T17:00:00Z,116830,-6.7,0.00,,,150.0,2.5
2019-01-21T18:00:00Z,116830,-7.2,0.00,,,160.0,4.4
2019-01-21T19:00:00Z,116830,-8.9,0.00,J,,180.0,4.4
2019-01-21T20:00:00Z,116830,-7.2,0.00,J,,210.0,2.5
2019-01-21T21:00:00Z,116830,-7.8,0.00,,,180.0,1.2
2019-01-21T22:00:00Z,116830,-8.3,0.00,,,190.0,2.5
2019-01-21T23:00:00Z,116830,-8.3,0.00,,,190.0,4.4
2019-01-22T00:00:00Z,116830,-7.8,0.00,,,220.0,4.4
2019-01-22T01:00:00Z,116830,-8.3,0.00,,,220.0,4.4
2019-01-22T02:00:00Z,116830,-7.8,0.00,,,230.0,2.5
2019-01-22T03:00:00Z,116830,-7.8,0.00,,,230.0,2.5
2019-01-22T04:00:00Z,116830,-8.9,0.00,,,210.0,4.4
2019-01-22T05:00:00Z,116830,-8.9,0.00,,,190.0,4.4
2019-01-22T06:00:00Z,116830,-9.4,0.00,P,,210.0,4.4
2019-01-22T07:00:00Z,116830,-9.4,0.00,P,,220.0,4.4
2019-01-22T08:00:00Z,116830,-8.9,0.00,P,,200.0,2.5
2019-01-22T09:00:00Z,116830,-7.8,0.00,J,,220.0,4.4
2019-01-22T10:00:00Z,116830,-5.0,0.00,P,,230.0,1.2
2019-01-22T11:00:00Z,116830,-3.3,0.00,P,,230.0,1.2
2019-01-22T12:00:00Z,116830,-3.9,0.00,P,,250.0,1.2
2019-01-22T13:00:00Z,116830,-3.3,0.00,P,,360.0,1.2
2019-01-22T14:00:00Z,116830,-4.4,0.00,P,,360.0,2.5
2019-01-22T15:00:00Z,116830,-5.6,0.00,P,,10.0,2.5
2019-01-22T16:00:00Z,116830,-7.2,0.00,,,170.0,4.4
2019-01-22T17:00:00Z,116830,-8.3,0.00,,,170.0,4.4
2019-01-22T18:00:00Z,116830,-10.0,0.00,,,170.0,6.9
2019-01-22T19:00:00Z,116830,-10.6,0.00,P,M,180.0,6.9
2019-01-22T20:00:00Z,116830,-10.6,0.00,O,S,180.0,6.9
2019-01-22T21:00:00Z,116830,-11.1,0.00,,,170.0,10.0
2019-01-22T22:00:00Z,116830,-10.0,0.00,,,180.0,6.9
2019-01-22T23:00:00Z,116830,-10.0,0.00,,,180.0,6.9
2019-01-23T00:00:00Z,116830,-10.0,0.00,,,180.0,6.9
2019-01-23T01:00:00Z,116830,-10.6,0.00,,,190.0,6.9
2019-01-23T02:00:00Z,116830,-10.6,0.00,,,180.0,5.6
2019-01-23T03:00:00Z,116830,-10.0,0.00,,,160.0,5.6
2019-01-23T04:00:00Z,116830,-11.1,0.00,,,170.0,5.6
2019-01-23T05:00:00Z,116830,-10.6,0.00,,,150.0,4.4
2019-01-23T06:00:00Z,116830,-10.6,0.00,O,,140.0,4.4
2019-01-23T07:00:00Z,116830,-11.1,0.00,P,,120.0,6.9
2019-01-23T08:00:00Z,116830,-10.0,0.00,P,,140.0,4.4
2019-01-23T09:00:00Z,116830,-8.9,0.00,P,,150.0,5.6
